hours,project,year,month,date,timestamp,week,learning
1.0,admin,2018,7,9,2018-07-09,1,others
3.0,bizdev,2018,7,9,2018-07-09,1,project-scoping
3.0,admin,2018,7,10,2018-07-10,1,others
2.0,bizdev,2018,7,10,2018-07-10,1,project-scoping
0.5,bizdev,2018,7,10,2018-07-10,1,project-scoping
0.5,learning,2018,7,10,2018-07-10,1,others
1.0,learning,2018,7,10,2018-07-10,1,GCP
3.0,bizdev,2018,7,11,2018-07-11,1,project-scoping
3.0,bizdev,2018,7,11,2018-07-11,1,slide-making
2.5,learning,2018,7,11,2018-07-11,1,GCP
1.5,admin,2018,7,11,2018-07-11,1,others
3.0,bizdev,2018,7,12,2018-07-12,1,project-scoping
8.0,learning,2018,7,12,2018-07-12,1,data-viz
6.0,learning,2018,7,13,2018-07-13,1,data-viz
3.0,bizdev,2018,7,13,2018-07-13,1,slide-making
1.0,bizdev,2018,7,15,2018-07-15,1,project-scoping
1.0,learning,2018,7,15,2018-07-15,1,gcp
1.75,geospatial-1,2018,7,16,2018-07-16,2,geospatial
4.25,bizdev,2018,7,16,2018-07-16,2,slide-making
1.5,bizdev,2018,7,16,2018-07-16,2,project-scoping
0.5,admin,2018,7,16,2018-07-16,2,others
0.5,bizdev,2018,7,17,2018-07-17,2,project-scoping
7.0,bizdev,2018,7,17,2018-07-17,2,project-scoping
1.0,learning,2018,7,18,2018-07-18,2,web-dev
2.0,bizdev,2018,7,18,2018-07-18,2,project-scoping
1.0,bizdev,2018,7,18,2018-07-18,2,slide-making
0.5,admin,2018,7,18,2018-07-18,2,others
1.0,geospatial-1,2018,7,18,2018-07-18,2,others
1.0,bizdev,2018,7,18,2018-07-18,2,others
4.5,bizdev,2018,7,18,2018-07-18,2,slide-making
4.0,bizdev,2018,7,19,2018-07-19,2,slide-making
6.0,learning,2018,7,19,2018-07-19,2,web-dev
3.5,bizdev,2018,7,20,2018-07-20,2,client-comms
4.5,learning,2018,7,20,2018-07-20,2,web-dev
3.0,learning,2018,7,23,2018-07-23,3,geospatial
6.0,bizdev,2018,7,23,2018-07-23,3,project-scoping
0.75,admin,2018,7,23,2018-07-23,3,others
1.0,bizdev,2018,7,23,2018-07-23,3,others
1.0,internal,2018,7,23,2018-07-23,3,storytelling
1.0,learning,2018,7,24,2018-07-24,3,geospatial
5.5,geospatial-1,2018,7,24,2018-07-24,3,geospatial
2.0,bizdev,2018,7,24,2018-07-24,3,project-scoping
2.0,learning,2018,7,25,2018-07-25,3,geospatial
1.0,learning,2018,7,25,2018-07-25,3,data-engg
0.5,admin,2018,7,25,2018-07-25,3,others
1.5,admin,2018,7,25,2018-07-25,3,others
5.0,bizdev,2018,7,25,2018-07-25,3,slide-making
2.0,learning,2018,7,26,2018-07-26,3,web-dev
5.5,bizdev,2018,7,26,2018-07-26,3,slide-making
1.5,admin,2018,7,26,2018-07-26,3,others
0.5,internal,2018,7,26,2018-07-26,3,geospatial
1.5,learning,2018,7,27,2018-07-27,3,geospatial
1.0,internal,2018,7,27,2018-07-27,3,others
2.0,learning,2018,7,27,2018-07-27,3,web-dev
1.75,geospatial-1,2018,7,27,2018-07-27,3,geospatial
3.0,internal,2018,7,27,2018-07-27,3,geospatial
3.0,internal,2018,7,29,2018-07-29,3,geospatial
2.5,bizdev,2018,7,30,2018-07-30,4,others
5.0,internal,2018,7,30,2018-07-30,4,geospatial
1.0,bizdev,2018,7,30,2018-07-30,4,others
0.5,admin,2018,7,30,2018-07-30,4,others
2.5,internal,2018,7,31,2018-07-31,4,storytelling
3.0,bizdev,2018,7,31,2018-07-31,4,slide-making
2.5,geospatial-1,2018,7,31,2018-07-31,4,geospatial
5.0,bizdev,2018,8,1,2018-08-01,4,slide-making
3.0,internal,2018,8,1,2018-08-01,4,storytelling
1.0,admin,2018,8,1,2018-08-01,4,others
1.5,learning,2018,8,1,2018-08-01,4,others
1.0,bizdev,2018,8,2,2018-08-02,4,slide-making
3.75,internal,2018,8,2,2018-08-02,4,storytelling
5.0,bizdev,2018,8,2,2018-08-02,4,client-comms
2.85,bizdev,2018,8,3,2018-08-03,4,client-comms
1.75,internal,2018,8,3,2018-08-03,4,storytelling
8.0,project-1,2018,8,3,2018-08-03,4,project-mgt
0.5,geospatial-1,2018,8,6,2018-08-06,5,geospatial
3.43,internal,2018,8,6,2018-08-06,5,storytelling
3.47,bizdev,2018,8,6,2018-08-06,5,project-scoping
1.12,bizdev,2018,8,6,2018-08-06,5,project-scoping
0.68,bizdev,2018,8,6,2018-08-06,5,others
0.32,admin,2018,8,6,2018-08-06,5,others
0.47,admin,2018,8,6,2018-08-06,5,others
1.97,bizdev,2018,8,6,2018-08-06,5,storytelling
0.55,internal,2018,8,7,2018-08-07,5,storytelling
0.9,bizdev,2018,8,7,2018-08-07,5,slide-making
0.9,learning,2018,8,7,2018-08-07,5,git
1.42,bizdev,2018,8,7,2018-08-07,5,storytelling
5.54,bizdev,2018,8,7,2018-08-07,5,slide-making
0.5,bizdev,2018,8,7,2018-08-07,5,project-scoping
0.7,project-1,2018,8,7,2018-08-07,5,project-mgt
0.87,bizdev,2018,8,8,2018-08-08,5,slide-making
2.13,learning,2018,8,8,2018-08-08,5,geospatial
0.5,internal,2018,8,8,2018-08-08,5,web-dev
1.85,bizdev,2018,8,8,2018-08-08,5,project-scoping
4.0,internal,2018,8,8,2018-08-08,5,storytelling
1.27,bizdev,2018,8,8,2018-08-08,5,slide-making
3.5,internal,2018,8,9,2018-08-09,5,web-dev
1.0,learning,2018,8,9,2018-08-09,5,web-dev
4.5,project-1,2018,8,9,2018-08-09,5,project-mgt
4.5,project-1,2018,8,10,2018-08-10,5,slide-making
0.5,bizdev,2018,8,10,2018-08-10,5,project-scoping
1.0,internal,2018,8,10,2018-08-10,5,web-dev
1.67,project-1,2018,8,10,2018-08-10,5,project-mgt
1.0,internal,2018,8,13,2018-08-13,6,web-dev
2.0,bizdev,2018,8,13,2018-08-13,6,project-scoping
1.0,project-1,2018,8,13,2018-08-13,6,slide-making
1.0,bizdev,2018,8,13,2018-08-13,6,project-scoping
0.5,internal,2018,8,13,2018-08-13,6,storytelling
2.08,bizdev,2018,8,13,2018-08-13,6,project-scoping
2.0,bizdev,2018,8,13,2018-08-13,6,client-comms
0.38,project-1,2018,8,13,2018-08-13,6,project-mgt
0.33,internal,2018,8,13,2018-08-13,6,storytelling
0.33,internal,2018,8,13,2018-08-13,6,geospatial
0.5,admin,2018,8,13,2018-08-13,6,others
1.0,bizdev,2018,8,15,2018-08-15,6,project-scoping
1.5,bizdev,2018,8,15,2018-08-15,6,project-scoping
1.25,bizdev,2018,8,15,2018-08-15,6,project-scoping
1.0,internal,2018,8,15,2018-08-15,6,others
3.87,bizdev,2018,8,15,2018-08-15,6,project-scoping
0.5,bizdev,2018,8,15,2018-08-15,6,project-scoping
1.5,internal,2018,8,15,2018-08-15,6,web-dev
1.0,project-2,2018,8,15,2018-08-15,6,text-analytics
4.33,internal,2018,8,16,2018-08-16,6,storytelling
0.75,bizdev,2018,8,16,2018-08-16,6,project-scoping
1.25,internal,2018,8,16,2018-08-16,6,storytelling
0.67,internal,2018,8,16,2018-08-16,6,storytelling
1.0,admin,2018,8,16,2018-08-16,6,others
0.5,internal,2018,8,16,2018-08-16,6,storytelling
1.5,internal,2018,8,16,2018-08-16,6,storytelling
1.9,bizdev,2018,8,17,2018-08-17,6,project-scoping
0.92,bizdev,2018,8,17,2018-08-17,6,project-scoping
0.87,geospatial-1,2018,8,17,2018-08-17,6,geospatial
3.37,bizdev,2018,8,17,2018-08-17,6,project-scoping
0.88,learning,2018,8,17,2018-08-17,6,text-analytics
1.08,project-2,2018,8,20,2018-08-20,7,text-analytics
1.33,bizdev,2018,8,20,2018-08-20,7,project-scoping
1.0,project-2,2018,8,20,2018-08-20,7,text-analytics
0.97,bizdev,2018,8,20,2018-08-20,7,project-scoping
0.32,bizdev,2018,8,20,2018-08-20,7,others
0.73,bizdev,2018,8,20,2018-08-20,7,others
0.15,admin,2018,8,20,2018-08-20,7,security
3.68,project-2,2018,8,20,2018-08-20,7,text-analytics
1.0,admin,2018,8,20,2018-08-20,7,others
1.5,bizdev,2018,8,21,2018-08-21,7,slide-making
1.13,project-2,2018,8,22,2018-08-22,7,text-analytics
1.0,internal,2018,8,22,2018-08-22,7,storytelling
1.83,admin,2018,8,22,2018-08-22,7,others
0.65,project-1,2018,8,22,2018-08-22,7,project-mgt
2.65,bizdev,2018,8,22,2018-08-22,7,client-comms
1.55,project-2,2018,8,22,2018-08-22,7,text-analytics
1.0,project-2,2018,8,22,2018-08-22,7,text-analytics
0.45,project-2,2018,8,23,2018-08-23,7,text-analytics
0.38,project-1,2018,8,23,2018-08-23,7,slide-making
0.67,project-3,2018,8,23,2018-08-23,7,project-mgt
1.37,project-1,2018,8,23,2018-08-23,7,slide-making
0.63,bizdev,2018,8,23,2018-08-23,7,storytelling
3.03,learning,2018,8,23,2018-08-23,7,web-dev
3.7,bizdev,2018,8,23,2018-08-23,7,project-scoping
2.67,bizdev,2018,8,24,2018-08-24,7,slide-making
0.55,bizdev,2018,8,24,2018-08-24,7,project-scoping
2.4,bizdev,2018,8,24,2018-08-24,7,slide-making
2.25,bizdev,2018,8,24,2018-08-24,7,slide-making
1.78,bizdev,2018,8,24,2018-08-24,7,slide-making
2.3,bizdev,2018,8,24,2018-08-24,7,web-dev
2.0,bizdev,2018,8,26,2018-08-26,7,web-dev
2.0,bizdev,2018,8,26,2018-08-26,7,storytelling
0.5,project-1,2018,8,26,2018-08-26,7,project-mgt
6.0,bizdev,2018,8,27,2018-08-27,8,slide-making
2.0,bizdev,2018,8,27,2018-08-27,8,web-dev
1.0,project-1,2018,8,27,2018-08-27,8,slide-making
0.5,bizdev,2018,8,28,2018-08-28,8,storytelling
2.0,internal,2018,8,28,2018-08-28,8,storytelling
1.0,project-3,2018,8,28,2018-08-28,8,project-mgt
4.5,bizdev,2018,8,28,2018-08-28,8,slide-making
1.5,transit,2018,8,28,2018-08-28,8,others
0.5,admin,2018,8,28,2018-08-28,8,others
0.33,internal,2018,8,29,2018-08-29,8,storytelling
4.0,bizdev,2018,8,29,2018-08-29,8,slide-making
0.35,internal,2018,8,29,2018-08-29,8,storytelling
1.0,project-3,2018,8,29,2018-08-29,8,project-mgt
1.85,learning,2018,8,29,2018-08-29,8,geospatial
0.82,internal,2018,8,29,2018-08-29,8,storytelling
0.92,internal,2018,8,29,2018-08-29,8,storytelling
1.45,bizdev,2018,8,29,2018-08-29,8,project-scoping
0.48,admin,2018,8,29,2018-08-29,8,others
1.5,transit,2018,8,30,2018-08-30,8,others
1.0,bizdev,2018,8,30,2018-08-30,8,client-comms
2.0,bizdev,2018,8,30,2018-08-30,8,slide-making
4.0,internal,2018,8,30,2018-08-30,8,storytelling
6.0,bizdev,2018,8,31,2018-08-31,8,project-scoping
0.2,project-4,2018,8,31,2018-08-31,8,project-mgt
1.5,internal,2018,8,31,2018-08-31,8,storytelling
5.0,project-4,2018,9,3,2018-09-03,9,project-mgt
1.5,transit,2018,9,3,2018-09-03,9,others
1.0,admin,2018,9,3,2018-09-03,9,others
0.5,bizdev,2018,9,3,2018-09-03,9,others
4.0,bizdev,2018,9,3,2018-09-03,9,project-scoping
2.0,internal,2018,9,4,2018-09-04,9,storytelling
0.82,project-2,2018,9,4,2018-09-04,9,text-analytics
0.33,project-4,2018,9,4,2018-09-04,9,project-mgt
2.0,project-4,2018,9,4,2018-09-04,9,web-dev
0.67,internal,2018,9,4,2018-09-04,9,storytelling
1.28,admin,2018,9,4,2018-09-04,9,others
0.82,bizdev,2018,9,4,2018-09-04,9,project-scoping
1.4,bizdev,2018,9,4,2018-09-04,9,project-scoping
0.77,project-5,2018,9,4,2018-09-04,9,project-mgt
1.15,admin,2018,9,4,2018-09-04,9,others
1.85,project-5,2018,9,4,2018-09-04,9,project-mgt
2.0,project-3,2018,9,5,2018-09-05,9,project-mgt
3.0,bizdev,2018,9,5,2018-09-05,9,slide-making
3.0,project-4,2018,9,5,2018-09-05,9,project-mgt
1.0,internal,2018,9,5,2018-09-05,9,storytelling
2.9,bizdev,2018,9,6,2018-09-06,9,web-dev
1.55,project-5,2018,9,6,2018-09-06,9,project-mgt
2.0,learning,2018,9,6,2018-09-06,9,git
0.5,project-2,2018,9,6,2018-09-06,9,text-analytics
1.0,admin,2018,9,6,2018-09-06,9,others
0.75,bizdev,2018,9,6,2018-09-06,9,storytelling
0.93,project-5,2018,9,7,2018-09-07,9,slide-making
0.48,geospatial-2,2018,9,7,2018-09-07,9,others
1.38,project-5,2018,9,7,2018-09-07,9,project-mgt
1.0,bizdev,2018,9,7,2018-09-07,9,slide-making
2.22,project-5,2018,9,7,2018-09-07,9,project-mgt
1.28,project-4,2018,9,7,2018-09-07,9,project-mgt
1.08,bizdev,2018,9,7,2018-09-07,9,storytelling
0.8,bizdev,2018,9,7,2018-09-07,9,project-scoping
1.83,bizdev,2018,9,10,2018-09-10,10,slide-making
1.5,project-5,2018,9,10,2018-09-10,10,project-mgt
0.68,bizdev,2018,9,10,2018-09-10,10,project-scoping
0.32,admin,2018,9,10,2018-09-10,10,others
0.45,admin,2018,9,10,2018-09-10,10,others
1.68,bizdev,2018,9,10,2018-09-10,10,slide-making
2.33,bizdev,2018,9,10,2018-09-10,10,slide-making
0.38,project-4,2018,9,10,2018-09-10,10,data-exploration
0.17,project-4,2018,9,10,2018-09-10,10,project-mgt
1.0,bizdev,2018,9,11,2018-09-11,10,slide-making
1.22,bizdev,2018,9,11,2018-09-11,10,slide-making
2.0,bizdev,2018,9,11,2018-09-11,10,client-comms
1.0,transit,2018,9,11,2018-09-11,10,others
1.77,bizdev,2018,9,11,2018-09-11,10,slide-making
0.65,project-4,2018,9,11,2018-09-11,10,project-mgt
2.48,bizdev,2018,9,11,2018-09-11,10,slide-making
1.0,transit,2018,9,11,2018-09-11,10,others
2.5,bizdev,2018,9,12,2018-09-12,10,slide-making
3.98,bizdev,2018,9,12,2018-09-12,10,slide-making
0.52,bizdev,2018,9,12,2018-09-12,10,project-mgt
1.25,project-4,2018,9,12,2018-09-12,10,slide-making
0.78,bizdev,2018,9,12,2018-09-12,10,slide-making
1.12,bizdev,2018,9,12,2018-09-12,10,slide-making
0.98,project-5,2018,9,12,2018-09-12,10,scraping
3.0,bizdev,2018,9,13,2018-09-13,10,slide-making
5.0,bizdev,2018,9,13,2018-09-13,10,slide-making
1.0,admin,2018,9,13,2018-09-13,10,others
2.0,bizdev,2018,9,14,2018-09-14,10,project-mgt
1.0,project-5,2018,9,14,2018-09-14,10,scraping
4.5,bizdev,2018,9,14,2018-09-14,10,slide-making
0.5,internal,2018,9,14,2018-09-14,10,storytelling
1.0,project-6,2018,9,14,2018-09-14,10,project-scoping
1.0,bizdev,2018,9,17,2018-09-17,11,project-scoping
0.23,project-5,2018,9,17,2018-09-17,11,scraping
0.5,project-6,2018,9,17,2018-09-17,11,project-scoping
0.75,admin,2018,9,17,2018-09-17,11,others
0.67,bizdev,2018,9,17,2018-09-17,11,others
1.0,transit,2018,9,17,2018-09-17,11,others
3.5,bizdev,2018,9,17,2018-09-17,11,slide-making
0.25,project-5,2018,9,17,2018-09-17,11,project-mgt
0.25,project-4,2018,9,17,2018-09-17,11,project-mgt
0.33,project-1,2018,9,17,2018-09-17,11,project-mgt
1.0,project-4,2018,9,17,2018-09-17,11,project-mgt
0.3,internal,2018,9,18,2018-09-18,11,storytelling
0.3,learning,2018,9,18,2018-09-18,11,data-viz
1.0,project-1,2018,9,18,2018-09-18,11,project-mgt
1.0,project-6,2018,9,18,2018-09-18,11,data-exploration
6.0,bizdev,2018,9,18,2018-09-18,11,project-scoping
1.0,project-4,2018,9,18,2018-09-18,11,geospatial
0.5,project-1,2018,9,19,2018-09-19,11,slide-making
2.5,project-1,2018,9,19,2018-09-19,11,slide-making
1.0,project-4,2018,9,19,2018-09-19,11,web-dev
0.8,bizdev,2018,9,19,2018-09-19,11,project-scoping
0.88,project-1,2018,9,19,2018-09-19,11,slide-making
4.02,project-1,2018,9,19,2018-09-19,11,slide-making
0.18,geospatial-2,2018,9,19,2018-09-19,11,others
8.0,project-1,2018,9,20,2018-09-20,11,slide-making
1.0,admin,2018,9,20,2018-09-20,11,others
4.0,project-1,2018,9,21,2018-09-21,11,slide-making
1.5,transit,2018,9,21,2018-09-21,11,others
2.0,project-1,2018,9,21,2018-09-21,11,project-mgt
2.0,internal,2018,9,21,2018-09-21,11,storytelling
1.0,bizdev,2018,9,24,2018-09-24,12,project-scoping
0.5,project-4,2018,9,24,2018-09-24,12,web-dev
1.0,internal,2018,9,24,2018-09-24,12,storytelling
1.0,project-5,2018,9,24,2018-09-24,12,project-mgt
1.0,admin,2018,9,24,2018-09-24,12,others
1.0,project-7,2018,9,24,2018-09-24,12,data-exploration
1.0,admin,2018,9,24,2018-09-24,12,others
1.5,internal,2018,9,24,2018-09-24,12,storytelling
1.0,admin,2018,9,24,2018-09-24,12,others
0.73,internal,2018,9,25,2018-09-25,12,project-mgt
1.22,project-4,2018,9,25,2018-09-25,12,project-mgt
0.58,project-5,2018,9,25,2018-09-25,12,project-mgt
2.32,project-4,2018,9,25,2018-09-25,12,project-mgt
1.25,bizdev,2018,9,25,2018-09-25,12,project-scoping
0.43,project-7,2018,9,25,2018-09-25,12,project-scoping
1.1,internal,2018,9,25,2018-09-25,12,storytelling
0.28,bizdev,2018,9,25,2018-09-25,12,others
0.33,internal,2018,9,25,2018-09-25,12,storytelling
0.85,bizdev,2018,9,25,2018-09-25,12,project-scoping
1.43,internal,2018,9,25,2018-09-25,12,storytelling
1.03,project-7,2018,9,26,2018-09-26,12,data-exploration
0.33,geospatial-2,2018,9,26,2018-09-26,12,product-strategy
1.17,bizdev,2018,9,26,2018-09-26,12,project-scoping
0.38,internal,2018,9,26,2018-09-26,12,others
2.13,project-4,2018,9,26,2018-09-26,12,project-mgt
5.15,project-4,2018,9,26,2018-09-26,12,project-mgt
0.75,internal,2018,9,26,2018-09-26,12,storytelling
0.33,project-4,2018,9,26,2018-09-26,12,project-mgt
1.07,internal,2018,9,26,2018-09-26,12,project-mgt
0.4,project-5,2018,9,26,2018-09-26,12,scraping
0.87,project-5,2018,9,26,2018-09-26,12,scraping
0.57,project-5,2018,9,27,2018-09-27,12,project-mgt
3.18,bizdev,2018,9,27,2018-09-27,12,project-scoping
0.62,internal,2018,9,27,2018-09-27,12,storytelling
1.48,bizdev,2018,9,27,2018-09-27,12,project-scoping
0.25,bizdev,2018,9,27,2018-09-27,12,project-scoping
0.23,admin,2018,9,27,2018-09-27,12,others
3.0,project-4,2018,9,27,2018-09-27,12,data-exploration
0.3,bizdev,2018,9,27,2018-09-27,12,client-comms
5.5,bizdev,2018,9,28,2018-09-28,12,client-comms
3.5,project-4,2018,9,28,2018-09-28,12,data-exploration
1.5,geospatial-2,2018,9,28,2018-09-28,12,product-strategy
2.0,transit,2018,10,1,2018-10-01,13,others
3.0,project-4,2018,10,1,2018-10-01,13,project-mgt
1.0,admin,2018,10,1,2018-10-01,13,others
0.5,project-5,2018,10,1,2018-10-01,13,project-mgt
0.5,bizdev,2018,10,1,2018-10-01,13,project-scoping
0.5,geospatial-2,2018,10,1,2018-10-01,13,product-strategy
2.5,project-4,2018,10,1,2018-10-01,13,web-dev
1.0,project-4,2018,10,2,2018-10-02,13,web-dev
2.0,project-4,2018,10,2,2018-10-02,13,web-dev
1.02,project-8,2018,10,2,2018-10-02,13,project-mgt
2.61,learning,2018,10,2,2018-10-02,13,web-dev
1.25,internal,2018,10,2,2018-10-02,13,storytelling
1.17,bizdev,2018,10,2,2018-10-02,13,others
0.62,internal,2018,10,2,2018-10-02,13,geospatial
1.42,internal,2018,10,2,2018-10-02,13,geospatial
1.32,bizdev,2018,10,2,2018-10-02,13,project-scoping
0.47,internal,2018,10,2,2018-10-02,13,project-mgt
3.0,learning,2018,10,3,2018-10-03,13,web-dev
6.0,bizdev,2018,10,3,2018-10-03,13,project-scoping
1.0,admin,2018,10,3,2018-10-03,13,others
1.0,project-5,2018,10,3,2018-10-03,13,project-mgt
1.5,bizdev,2018,10,4,2018-10-04,13,client-comms
1.0,transit,2018,10,4,2018-10-04,13,others
0.75,project-4,2018,10,4,2018-10-04,13,project-mgt
1.98,project-9,2018,10,4,2018-10-04,13,geospatial
1.52,bizdev,2018,10,4,2018-10-04,13,project-scoping
1.0,bizdev,2018,10,4,2018-10-04,13,slide-making
0.27,bizdev,2018,10,4,2018-10-04,13,slide-making
3.6,project-4,2018,10,5,2018-10-05,13,web-dev
2.5,bizdev,2018,10,5,2018-10-05,13,project-scoping
1.0,admin,2018,10,5,2018-10-05,13,others
2.0,bizdev,2018,10,5,2018-10-05,13,project-scoping
1.0,admin,2018,10,8,2018-10-08,14,others
4.42,bizdev,2018,10,8,2018-10-08,14,project-scoping
0.5,bizdev,2018,10,8,2018-10-08,14,others
0.67,project-9,2018,10,8,2018-10-08,14,data-exploration
1.5,bizdev,2018,10,8,2018-10-08,14,project-scoping
1.15,bizdev,2018,10,8,2018-10-08,14,project-scoping
0.67,learning,2018,10,8,2018-10-08,14,data-engg
0.72,admin,2018,10,9,2018-10-09,14,others
0.42,bizdev,2018,10,9,2018-10-09,14,project-scoping
1.42,project-8,2018,10,9,2018-10-09,14,project-mgt
3.83,bizdev,2018,10,9,2018-10-09,14,project-scoping
2.25,bizdev,2018,10,9,2018-10-09,14,project-scoping
0.78,learning,2018,10,9,2018-10-09,14,data-engg
1.13,bizdev,2018,10,9,2018-10-09,14,project-scoping
1.28,learning,2018,10,10,2018-10-10,14,data-engg
3.42,project-9,2018,10,10,2018-10-10,14,data-exploration
0.42,internal,2018,10,10,2018-10-10,14,project-mgt
1.63,project-6,2018,10,10,2018-10-10,14,project-mgt
0.48,bizdev,2018,10,10,2018-10-10,14,project-scoping
2.7,project-9,2018,10,10,2018-10-10,14,data-exploration
2.0,project-8,2018,10,11,2018-10-11,14,project-scoping
2.82,project-9,2018,10,11,2018-10-11,14,data-exploration
0.5,admin,2018,10,11,2018-10-11,14,others
1.5,project-9,2018,10,11,2018-10-11,14,machine-learning
1.5,project-9,2018,10,11,2018-10-11,14,machine-learning
2.22,bizdev,2018,10,11,2018-10-11,14,project-scoping
1.2,learning,2018,10,11,2018-10-11,14,data-engg
1.02,project-8,2018,10,12,2018-10-12,14,data-exploration
0.5,admin,2018,10,12,2018-10-12,14,storytelling
0.5,project-4,2018,10,12,2018-10-12,14,project-mgt
2.0,admin,2018,10,12,2018-10-12,14,others
1.78,project-9,2018,10,12,2018-10-12,14,machine-learning
0.23,project-9,2018,10,12,2018-10-12,14,machine-learning
0.17,admin,2018,10,12,2018-10-12,14,others
0.72,project-8,2018,10,12,2018-10-12,14,project-mgt
0.92,project-9,2018,10,12,2018-10-12,14,machine-learning
0.7,bizdev,2018,10,12,2018-10-12,14,project-scoping
1.3,project-9,2018,10,12,2018-10-12,14,machine-learning
0.3,bizdev,2018,10,12,2018-10-12,14,project-scoping
1.0,project-8,2018,10,15,2018-10-15,15,project-mgt
1.63,project-8,2018,10,15,2018-10-15,15,project-mgt
0.37,project-8,2018,10,15,2018-10-15,15,project-mgt
0.5,project-4,2018,10,15,2018-10-15,15,project-mgt
0.5,project-8,2018,10,15,2018-10-15,15,project-mgt
0.5,project-5,2018,10,15,2018-10-15,15,project-mgt
0.5,admin,2018,10,15,2018-10-15,15,others
0.78,project-9,2018,10,15,2018-10-15,15,geospatial
0.5,project-4,2018,10,15,2018-10-15,15,project-mgt
2.03,admin,2018,10,15,2018-10-15,15,others
0.37,project-9,2018,10,15,2018-10-15,15,project-mgt
0.32,project-4,2018,10,15,2018-10-15,15,project-mgt
2.08,project-9,2018,10,16,2018-10-16,15,machine-learning
1.0,project-9,2018,10,16,2018-10-16,15,project-mgt
1.5,learning,2018,10,16,2018-10-16,15,geospatial
1.0,bizdev,2018,10,16,2018-10-16,15,others
1.28,project-9,2018,10,16,2018-10-16,15,data-exploration
0.5,project-9,2018,10,16,2018-10-16,15,project-mgt
1.72,learning,2018,10,16,2018-10-16,15,geospatial
0.75,learning,2018,10,16,2018-10-16,15,geospatial
0.5,project-9,2018,10,17,2018-10-17,15,project-mgt
1.5,project-4,2018,10,17,2018-10-17,15,data-exploration
1.0,bizdev,2018,10,17,2018-10-17,15,client-comms
1.97,project-4,2018,10,17,2018-10-17,15,data-exploration
1.5,project-8,2018,10,17,2018-10-17,15,project-mgt
1.55,bizdev,2018,10,17,2018-10-17,15,project-scoping
0.45,project-9,2018,10,17,2018-10-17,15,project-mgt
3.13,learning,2018,10,17,2018-10-17,15,geospatial
